ID,weidu,jingdu,AADT
011-0212,34.438233,-83.427489,340
011-0213,34.431291,-83.391277,590
011-0214,34.440315,-83.400452,480
011-0216,34.295282,-83.406804,1810
011-0221,34.358998,-83.406252,1630
011-0223,34.38269,-83.401056,2650
011-0225,34.41655,-83.387149,1660
011-0226,34.431854,-83.388634,1640
011-0227,34.230751,-83.404301,840
011-0229,34.243954,-83.356508,850
011-0234,34.25529,-83.416685,1000
011-0236,34.248563,-83.443871,4810
011-0241,34.264815,-83.427406,3250
011-0245,34.294729,-83.404037,1960
011-0249,34.286081,-83.449839,1040
011-0256,34.262002,-83.528322,1830
011-0272,34.275342,-83.595086,3810
011-0276,34.259557,-83.574562,3260
011-7005,34.489987,-83.539812,6000
011-8003,34.262307,-83.385426,640
011-8007,34.371642,-83.637334,260
011-8009,34.432167,-83.519037,320
011-8015,34.317673,-83.455746,90
011-8016,34.25224,-83.437442,700
011-8018,34.365114,-83.541461,50
011-8020,34.317758,-83.560515,30
011-8023,34.268208,-83.520289,380
011-8025,34.259296,-83.363088,430
011-8026,34.279493,-83.370037,140
011-8027,34.283067,-83.391066,130
011-8028,34.372797,-83.457933,100
011-8029,34.387417,-83.471914,80
011-8030,34.31358,-83.603562,230
011-8031,34.324426,-83.579202,280
011-8032,34.413023,-83.517241,560
011-8033,34.427327,-83.54766,770
011-8034,34.395213,-83.530457,110
011-8036,34.374745,-83.517224,200
011-8038,34.409552,-83.568749,290
011-8040,34.443006,-83.441764,90
011-8042,34.43854,-83.524096,830
011-8043,34.454164,-83.465295,30
011-8044,34.253808,-83.467583,6190
011-8045,34.46776,-83.567799,260
011-r001,34.253394,-83.465031,4160
011-r002,34.255626,-83.460365,3080
011-r005,34.296677,-83.408433,890
011-r006,34.298446,-83.404019,430
011-r601,34.256283,-83.461323,3110
011-r602,34.25398,-83.465783,4160
011-r605,34.299516,-83.40519,510
011-r606,34.29831,-83.408417,910
013-0001,34.007712,-83.857306,10300
013-0003,34.011222,-83.843995,17200
013-0007,34.012931,-83.827524,16900
013-0009,34.011791,-83.824223,14600
013-0014,33.999544,-83.795083,9140
013-0018,33.991994,-83.772934,15200
013-0021,33.99418,-83.743404,15800
013-0023,33.9927,-83.726784,18300
013-0025,33.988393,-83.718974,18300
013-0029,33.984866,-83.714184,21300
013-0032,33.979622,-83.708953,12600
013-0041,33.966229,-83.599915,8780
013-0045,33.963404,-83.595237,9650
013-0047,33.95536,-83.579755,8250
013-0050,33.913569,-83.718461,10500
013-0051,33.938061,-83.714713,14700
013-0052,33.949708,-83.719896,8260
013-0056,33.965165,-83.717955,11600
013-0058,33.976252,-83.713061,10600
013-0061,33.991788,-83.721694,13200
013-0063,33.993235,-83.719419,17500
013-0065,33.995495,-83.71522,22000
013-0069,34.000987,-83.709442,19300
013-0072,34.01603,-83.693203,10000
013-0074,34.03744,-83.66229,4960
013-0076,33.935888,-83.625666,4530
013-0081,33.968108,-83.682408,6340
013-0083,34.018979,-83.709367,8730
013-0085,34.034,-83.714331,8370
013-0087,33.932126,-83.766551,11000
013-0092,33.964229,-83.746777,15300
013-0094,33.980448,-83.73687,15000
013-0096,33.987528,-83.729893,12500
013-0101,33.99801,-83.706063,6890
013-0103,33.99762,-83.690403,5260
013-0105,33.993612,-83.661473,3250
013-0107,33.99789,-83.614704,2880
013-0109,34.00404,-83.579009,4140
013-0112,34.018236,-83.575528,2470
013-0116,34.086083,-83.820086,7340
013-0120,34.096687,-83.802858,7360
013-0121,33.964971,-83.59657,6670
013-0123,33.97594,-83.592909,2580
013-0125,33.993529,-83.589513,3470
013-0127,34.014674,-83.599152,2780
013-0129,34.023478,-83.62607,3510
013-0132,34.019136,-83.659825,4760
013-0134,33.992877,-83.721672,7070
013-0138,33.995004,-83.728464,11300
013-0141,33.996772,-83.73966,14000
013-0143,34.011443,-83.757223,11000
013-0145,34.072688,-83.78829,13500
013-0149,34.112001,-83.818088,21900
013-0152,34.028748,-83.601337,1450
013-0154,34.011693,-83.858453,8980
013-0156,34.002004,-83.809173,5100
013-0158,33.984621,-83.796743,5030
013-0161,33.963868,-83.772604,6610
013-0162,33.944826,-83.759464,7410
013-0163,33.933775,-83.737086,5160
013-0165,33.938946,-83.668501,1100
013-0167,33.948182,-83.623357,460
013-0169,33.960901,-83.603157,2940
013-0172,34.002916,-83.56022,2740
013-0174,34.0935,-83.8236,66800
013-0175,34.099,-83.799,60000
013-0181,34.036854,-83.83987,2850
013-0192,34.022948,-83.7633,6690
013-0194,34.021915,-83.746878,1750
013-0196,33.988608,-83.629202,1770
013-0198,33.945403,-83.588828,1180
013-0201,33.955862,-83.588729,2000
013-0221,33.991294,-83.719385,3780
013-0223,33.986671,-83.720682,1220
013-0225,33.986066,-83.724294,2590
013-0229,33.990373,-83.725901,6170
013-0232,33.998029,-83.718362,570
013-0234,33.996455,-83.720071,810
013-0236,33.985793,-83.735466,2350
013-0238,33.990939,-83.735109,2150
013-0241,33.995179,-83.733545,9550
013-0243,34.001147,-83.734923,3010
013-0245,33.995543,-83.725662,1040
013-0247,33.990816,-83.717511,1150
013-0252,33.994191,-83.72191,2570
013-0254,33.996585,-83.724799,1950
013-0256,34.00296,-83.730045,2170
013-0258,34.011197,-83.737955,2070
013-0263,33.978473,-83.70129,3970
013-0265,33.986233,-83.714311,3160
013-0267,33.990959,-83.717225,4290
013-0269,33.992628,-83.718501,10500
013-0274,33.999002,-83.721606,4910
013-0276,34.005605,-83.722988,2510
013-0278,34.003846,-83.726267,1340
013-0281,34.011591,-83.730323,760
013-0285,34.005359,-83.712612,950
013-0287,33.99978,-83.706351,2110
013-0289,33.990568,-83.706987,2350
013-0292,33.994301,-83.711584,1030
013-0294,34.000425,-83.717633,290
013-0296,33.990377,-83.712713,3990
013-0298,33.994849,-83.704149,1580
013-0309,33.9936,-83.7216,3490
013-0312,33.997479,-83.717589,700
013-0314,34.002666,-83.712633,440
013-0316,33.987287,-83.716119,14300
013-0318,34.005985,-83.730783,1670
013-0321,34.00814,-83.72486,1350
013-0323,34.010624,-83.721691,2650
013-0325,34.016449,-83.714693,1070
013-0329,33.991012,-83.710239,1270
013-0332,33.996969,-83.716028,370
013-0361,33.967269,-83.594583,2690
013-0363,33.967104,-83.816555,35300
013-0365,33.95763,-83.783023,32700
013-0367,33.947623,-83.757121,33300
013-0369,33.943268,-83.748178,31400
013-0371,33.951648,-83.685858,27600
013-0373,33.960944,-83.626563,25600
013-0375,33.95202,-83.593557,26200
013-0377,34.019175,-83.728913,1890
013-0379,33.930451,-83.620315,440
013-0381,34.014075,-83.667283,1090
013-7006,34.000807,-83.820076,1890
013-7007,33.984388,-83.820333,2820
013-7008,34.022404,-83.811491,2120
013-7009,34.013618,-83.802788,4180
013-7010,34.015631,-83.727687,140
013-8007,34.049663,-83.828524,160
013-8009,33.953811,-83.734534,1140
013-8013,33.968917,-83.635195,310
013-8015,33.973742,-83.706776,160
013-8019,34.023564,-83.69945,950
013-8021,34.017535,-83.778562,3960
013-8025,34.017392,-83.808582,140
013-8027,33.998116,-83.84184,90
013-8031,33.997764,-83.726671,110
013-8033,33.989984,-83.71125,1030
013-8037,33.985638,-83.706364,330
013-8039,34.019875,-83.734736,170
013-8040,34.057303,-83.734458,530
013-8041,34.046193,-83.810682,2310
013-8044,34.056472,-83.798753,910
013-8045,34.077218,-83.777645,1650
013-8047,34.030124,-83.82651,1370
013-8048,33.988561,-83.844875,110
013-8049,33.964607,-83.822632,3660
013-8050,33.991253,-83.81066,390
013-8051,33.957949,-83.757105,260
013-8052,33.950617,-83.780686,1990
013-8053,33.953718,-83.809709,3630
013-8054,33.926144,-83.753756,230
013-8055,33.914716,-83.738958,200
013-8056,33.908625,-83.728671,390
013-8058,33.967873,-83.649868,1520
013-8059,33.912094,-83.646769,330
013-8060,33.945582,-83.702051,1300
013-8062,33.939904,-83.610344,40
013-8063,33.958329,-83.632836,280
013-8064,33.991818,-83.694321,580
013-8067,33.968028,-83.554696,240
013-8068,33.980439,-83.565434,200
013-8071,34.044404,-83.636602,1400
013-8073,34.002101,-83.670413,580
013-8074,33.999367,-83.641192,1430
013-8075,34.062946,-83.784918,170
013-8076,33.930032,-83.787344,1950
013-8077,33.975607,-83.735873,430
013-r001,34.095807,-83.814483,7770
013-r002,34.0971,-83.81523,7920
013-r601,34.097938,-83.810391,2940
013-r602,34.0968,-83.80959,3230
015-0101,34.089037,-84.738748,19600
015-0102,34.1322,-84.7519,15700
015-0103,34.153675,-84.764948,14800
015-0105,34.155461,-84.783166,16000
015-0106,34.149193,-84.827015,6930
015-0107,34.164478,-84.788747,21000
015-0109,34.167915,-84.788219,23400
015-0110,34.389715,-84.799414,390
015-0112,34.173562,-84.786761,30100
015-0114,34.180841,-84.785293,34300
015-0116,34.194916,-84.789311,32500
015-0120,34.226,-84.854,11900
015-0121,34.238618,-84.856702,10300
015-0123,34.301446,-84.882074,7340
015-0129,34.371263,-84.928496,10300
015-0132,34.385208,-84.934981,8950
015-0134,34.203426,-85.022358,16800
015-0136,34.211735,-84.952771,12500
015-0138,34.217786,-84.926865,16400
015-0139,34.2015,-84.7996,18700
015-0141,34.205255,-84.784104,19100
015-0144,34.207934,-84.760173,22500
015-0145,34.219995,-84.727241,13800
015-0147,34.214072,-84.658116,11100
015-0149,34.086227,-84.841629,5160
015-0150,34.1214,-84.8509,7620
015-0152,34.145417,-84.834723,16100
015-0154,34.158434,-84.814563,16800
015-0158,34.161417,-84.801945,15100
015-0161,34.164169,-84.799236,13600
015-0163,34.16501,-84.796179,16000
015-0167,34.167271,-84.793572,9960
015-0169,34.170908,-84.793465,11400
015-0172,34.173685,-84.793425,11400
015-0174,34.180174,-84.793797,15200
015-0176,34.193117,-84.797058,16300
015-0180,34.2574,-84.7649,11900
015-0181,34.27838,-84.743737,12600
015-0185,34.313324,-84.724967,7080
015-0189,34.367069,-84.713733,5070
015-0192,34.082799,-84.975198,7560
015-0194,34.102287,-84.924455,10800
015-0195,34.1222,-84.8612,9870
015-0196,34.166465,-84.790835,12400
015-0201,34.174802,-84.773076,19900
015-0203,34.375505,-84.95485,11800
015-0205,34.376896,-84.937273,15000
015-0207,34.376893,-84.917313,19300
015-0212,34.385593,-84.888008,4440
015-0214,34.362708,-84.788267,2540
015-0216,34.345635,-84.686092,2350
015-0218,34.229783,-84.856291,2330
015-0221,34.084362,-84.699182,5800
015-0225,34.129945,-84.757578,6700
015-0227,34.145742,-84.770021,8560
015-0229,34.155127,-84.788753,4210
015-0232,34.16313,-84.793582,5460
015-0236,34.164873,-84.793592,5590
015-0238,34.164477,-84.800189,6000
015-0241,34.165322,-84.801128,6290
015-0243,34.167198,-84.805673,4930
015-0245,34.178982,-84.813819,10800
015-0249,34.189612,-84.819064,8770
015-0252,34.200404,-84.827232,4310
015-0254,34.219436,-84.853208,5430
015-0256,34.230284,-84.860076,6180
015-0258,34.242175,-84.908383,2280
015-0261,34.239911,-84.985346,1570
015-0263,34.181188,-84.738281,450
015-0265,34.0802,-84.6677,102400
015-0267,34.0884,-84.7185,91300
015-0269,34.1297,-84.7388,85600
015-0272,34.1572,-84.7512,86700
015-0274,34.1901,-84.7667,87300
015-0278,34.2571,-84.7946,70800
015-0281,34.3282,-84.8557,68400
015-0283,34.3873,-84.9176,84500
015-0285,34.142589,-84.978127,1790
015-0289,34.206706,-84.981688,3690
015-0292,34.214142,-84.968627,1220
015-0294,34.173942,-84.983569,1330
015-0296,34.152252,-84.938199,2620
015-0298,34.144278,-84.867788,9580
015-0301,34.234912,-84.805275,4640
015-0303,34.268423,-84.808073,2900
015-0305,34.293618,-84.80827,1960
015-0307,34.329169,-84.793094,680
015-0309,34.362745,-84.787458,380
015-0312,34.233463,-84.855168,2460
015-0314,34.244333,-84.852578,3100
015-0316,34.27305,-84.817766,4650
015-0318,34.272634,-84.780235,2320
015-0321,34.118612,-84.680439,5380
015-0325,34.144525,-84.732888,3710
015-0329,34.1484,-84.7619,860
015-0332,34.158216,-84.751833,220
015-0334,34.165351,-84.805318,5230
015-0336,34.165389,-84.812552,4550
015-0338,34.166378,-84.851616,6670
015-0341,34.183253,-84.82283,6070
015-0343,34.183278,-84.837039,3800
015-0345,34.274288,-84.955639,1770
015-0347,34.367467,-84.942779,2370
015-0352,34.1761,-84.7907,5650
015-0354,34.184728,-84.7845,1830
015-0357,34.182961,-84.784859,5110
015-0358,34.186984,-84.775884,2230
015-0367,34.085537,-84.989778,560
015-0369,34.090459,-84.990576,2040
015-0372,34.085471,-84.987609,1600
015-0374,34.087666,-84.977544,160
015-0389,34.116,-84.816,6840
015-0392,34.255687,-84.856061,1520
015-0396,34.111698,-84.712806,1230
015-0398,34.137968,-84.846683,1760
015-0401,34.151236,-84.789557,5040
015-0403,34.158095,-84.793996,3510
015-0407,34.1621,-84.7956,3560
015-0412,34.165125,-84.796832,3050
015-0416,34.172319,-84.800716,4060
015-0421,34.151238,-84.81556,12500
015-0423,34.149479,-84.8026,12200
015-0434,34.161049,-84.798917,1120
015-0436,34.165781,-84.800555,4570
015-0438,34.167698,-84.801077,1000
015-0441,34.170107,-84.798461,1810
015-0443,34.17151,-84.795141,1210
015-0445,34.172276,-84.790573,1620
015-0447,34.160814,-84.799221,3240
015-0449,34.161745,-84.794991,5510
015-0452,34.161902,-84.789753,2790
015-0454,34.152713,-84.807803,3740
015-0458,34.1588,-84.8038,4810
015-0461,34.162386,-84.803477,3560
015-0463,34.165309,-84.799387,4520
015-0465,34.165817,-84.796806,2840
015-0469,34.167289,-84.791272,1140
015-0485,34.164549,-84.793797,840
015-0487,34.168158,-84.795303,950
015-0492,34.172797,-84.797216,1610
015-0494,34.180053,-84.798116,1080
015-0499,34.2429,-84.800296,2770
015-0500,34.203111,-84.826275,4020
015-0502,34.175944,-84.797626,910
015-0504,34.183033,-84.791273,1400
015-0506,34.166031,-84.802958,800
015-0508,34.166323,-84.798611,7090
015-0513,34.16707,-84.795724,9180
015-0514,34.176983,-84.804744,7900
015-0517,34.168338,-84.790856,9020
015-0522,34.167528,-84.788958,370
015-0524,34.1701,-84.7883,2620
015-0525,34.171416,-84.787906,2200
015-0526,34.174431,-84.787025,3840
015-0533,34.175998,-84.785932,3840
015-0540,34.145488,-84.810853,4490
015-0542,34.16353,-84.878411,1380
015-0544,34.20422,-84.885999,120
015-0546,34.216801,-84.880225,1180
015-0548,34.217877,-84.871415,670
015-0550,34.138065,-84.808826,1090
015-0552,34.139156,-84.828694,710
015-0554,34.393558,-84.800913,490
015-0556,34.26927,-84.810617,1760
015-0558,34.209962,-84.880656,1150
015-0562,34.34051,-84.730093,60
015-0564,34.383344,-84.829516,270
015-0566,34.178887,-84.794296,8880
015-0568,34.149977,-84.793535,830
015-0570,34.196809,-84.795214,9920
015-0572,34.231675,-84.795915,1590
015-0601,34.1414,-84.7467,9370
015-0602,34.207,-84.7491,2010
015-0603,34.1312,-84.7613,620
015-0604,34.123299,-84.76609,2670
015-7011,34.085726,-84.97961,1000
015-7012,34.237897,-84.946335,370
015-7014,34.150404,-84.824449,8000
015-7015,34.159401,-84.939852,930
015-7016,34.172584,-84.794624,1600
015-7017,34.165749,-84.803253,570
015-7018,34.16,-84.7866,70
015-8007,34.286788,-84.96515,190
015-8009,34.3086,-84.9341,60
015-8017,34.231342,-84.821029,2220
015-8023,34.21007,-84.78032,3400
015-8029,34.200721,-84.660502,90
015-8031,34.4112,-84.688,180
015-8035,34.135991,-84.82934,750
015-8041,34.2136,-84.8199,600
015-8043,34.141457,-84.811297,80
015-8047,34.164931,-84.867939,40
015-8049,34.250863,-84.792019,100
015-8053,34.20014,-84.854284,60
015-8055,34.233415,-84.742589,50
015-8059,34.280261,-84.957974,220
015-8061,34.084021,-84.747454,30
015-8065,34.132901,-84.753407,70
015-8067,34.1819,-84.7971,290
015-8071,34.168,-84.7968,80
015-8073,34.165173,-84.787671,260
015-8077,34.1471,-84.8067,170
015-8079,34.14457,-84.808549,180
015-8085,34.186677,-84.780967,1000
015-8092,34.171822,-84.908346,230
015-8093,34.108448,-84.953129,1830
015-8094,34.102137,-84.948411,130
015-8095,34.1159,-84.9591,300
015-8096,34.118773,-84.989074,190
015-8097,34.184203,-85.006042,220
015-8098,34.237025,-84.979312,220
015-8099,34.265843,-85.008245,110
015-8102,34.281478,-84.963958,420
015-8103,34.286438,-84.989684,150
015-8104,34.273515,-84.870875,2220
015-8105,34.308,-84.9536,20
015-8106,34.306937,-85.00189,470
015-8107,34.354817,-84.937265,410
015-8108,34.362957,-84.935327,560
015-8109,34.356309,-84.923458,1200
015-8110,34.339018,-84.912755,1560
015-8111,34.321929,-84.924933,420
015-8113,34.335891,-84.863552,380
015-8114,34.363529,-84.863196,230
015-8115,34.22669,-84.845158,2910
015-8116,34.279858,-84.823744,160
015-8117,34.273829,-84.833118,110
015-8119,34.303464,-84.817923,260
015-8120,34.288144,-84.751728,1080
015-8121,34.357752,-84.763787,370
015-8122,34.334564,-84.754635,520
015-8124,34.369702,-84.773898,130
015-8126,34.376221,-84.731104,60
015-8127,34.391192,-84.820909,90
015-8128,34.391651,-84.835157,30
015-8129,34.393481,-84.860818,750
015-8130,34.218619,-84.782952,510
015-8131,34.220879,-84.657958,170
015-8133,34.2547,-84.6899,300
015-8134,34.277925,-84.754162,1160
015-8135,34.198454,-84.73005,420
015-8136,34.332791,-84.697989,170
015-8138,34.38448,-84.668299,80
015-8139,34.355393,-84.70414,140
015-8140,34.387865,-84.934799,230
015-8142,34.385083,-84.945007,730
015-8144,34.103222,-84.765614,230
015-8145,34.090062,-84.704156,620
015-8146,34.089021,-84.697641,2590
015-8147,34.371348,-84.961003,280
015-8148,34.371785,-84.946624,430
015-8149,34.380224,-84.71716,330
015-8150,34.38535,-84.729717,250
015-8151,34.387664,-84.74514,220
015-8155,34.086839,-85.027138,190
015-8157,34.394008,-84.78741,80
015-8158,34.3852,-84.8145,180
015-8159,34.3581,-84.921319,30
015-8160,34.229207,-84.841744,530
015-8161,34.273321,-84.897484,110
015-8162,34.375568,-84.97802,540
015-8163,34.139541,-84.796371,750
015-8164,34.25383,-84.787109,2940
015-8165,34.136199,-84.922288,60
015-8166,34.153219,-84.827425,12000
015-r001,34.080928,-84.673624,8540
015-r002,34.082106,-84.678797,1580
015-r005,34.115256,-84.735842,7240
015-r006,34.120256,-84.738981,4480
015-R009,34.140158,-84.736975,2930
015-r010,34.144486,-84.739363,2950
015-r011,34.172717,-84.758292,6520
015-r012,34.175947,-84.758777,5460
015-r013,34.204897,-84.760982,11900
015-r014,34.20886,-84.760614,3900
015-r017,34.245067,-84.770292,4380
015-r018,34.245124,-84.77197,2150
015-r021,34.271748,-84.809039,5030
015-r022,34.273437,-84.809681,4680
015-r031,34.37733,-84.909562,5860
015-r032,34.377845,-84.909844,4230
015-r301,34.120587,-84.749132,220
015-r302,34.120726,-84.749223,200
015-r303,34.201561,-84.797665,1870
015-r304,34.199887,-84.799691,600
015-r305,34.201533,-84.800169,9550
015-r306,34.200154,-84.800604,11100
015-r307,34.20184,-84.798427,1980
015-r308,34.200129,-84.798156,170
015-r309,34.221057,-84.847053,10300
015-r310,34.220361,-84.850392,7740
015-r311,34.221181,-84.852157,870
015-r312,34.220957,-84.847593,8910
015-r313,34.121739,-84.750431,2980
015-r314,34.121722,-84.750196,480
015-r601,34.081197,-84.679263,1850
015-r602,34.0797,-84.675304,7590
015-r605,34.120472,-84.740932,3330
015-r606,34.116186,-84.738337,8120
015-r609,34.144817,-84.741332,3040
015-r610,34.140116,-84.738444,2950
015-r611,34.175743,-84.760104,5460
015-r612,34.172606,-84.759508,5710
015-r613,34.20718,-84.762552,3290
015-r614,34.203599,-84.76254,9750
015-r617,34.246256,-84.777319,2130
015-r618,34.245094,-84.775673,4230
015-r621,34.275905,-84.814202,3430
015-r622,34.270729,-84.80976,5290
015-r631,34.377524,-84.912582,3850
015-r632,34.375867,-84.911355,4600
